id,order_id,notary_id,messaged_at,responded_at,response
444924,545590,56886,8/1/16 21:59,,
445062,546115,1742,8/1/16 22:41,,
445070,546097,39842,8/1/16 22:45,,
445070,546097,32944,8/1/16 22:46,,
445108,546171,65704,8/1/16 23:07,,
445127,546204,38531,8/1/16 23:19,,
445127,546204,33003,8/1/16 23:20,,
445127,546204,67546,8/1/16 23:20,,
445131,546207,26218,8/1/16 23:21,,
445127,546204,62401,8/1/16 23:21,,
445127,546204,71015,8/1/16 23:21,,
445131,546207,65141,8/1/16 23:22,8/2/16 0:05,available
445127,546204,69596,8/1/16 23:22,8/1/16 23:23,not_available
445127,546204,40618,8/1/16 23:23,,
445127,546204,53421,8/1/16 23:24,,
445131,546207,65056,8/1/16 23:24,8/1/16 23:25,available
445127,546204,59748,8/1/16 23:25,8/2/16 0:17,available
445155,546081,26208,8/1/16 23:30,8/1/16 23:31,not_available
445158,546221,26149,8/1/16 23:31,,
445158,546221,71262,8/1/16 23:31,8/1/16 23:33,not_available
445158,546221,68099,8/1/16 23:32,8/2/16 0:05,available
445155,546081,64355,8/1/16 23:32,,
445155,546081,43473,8/1/16 23:32,8/1/16 23:34,available
445155,546081,70368,8/1/16 23:33,,
445155,546081,26288,8/1/16 23:33,,
444924,545590,55152,8/1/16 23:34,,
444924,545590,52877,8/1/16 23:34,,
444924,545590,32955,8/1/16 23:34,,
444924,545590,32928,8/1/16 23:35,,
444924,545590,32978,8/1/16 23:35,,
444924,545590,65677,8/1/16 23:36,,
444924,545590,56764,8/1/16 23:39,,
444924,545590,32952,8/1/16 23:39,8/1/16 23:43,not_available
444924,545590,33050,8/1/16 23:40,,
444924,545590,68939,8/1/16 23:41,,
444924,545590,47676,8/1/16 23:41,,
444924,545590,32959,8/1/16 23:42,,
445155,546081,60598,8/1/16 23:48,,
445155,546081,36009,8/1/16 23:48,,
445155,546081,62149,8/1/16 23:49,,
445155,546081,43474,8/1/16 23:50,,
445155,546081,26182,8/1/16 23:51,,
445155,546081,26203,8/1/16 23:51,,
445155,546081,26226,8/1/16 23:54,,
445155,546081,1711,8/1/16 23:55,,
445155,546081,1651,8/1/16 23:55,,
445445,545590,65628,8/2/16 14:58,,
445445,545590,32950,8/2/16 14:58,,
445445,545590,52940,8/2/16 14:59,,
445445,545590,65786,8/2/16 15:00,8/2/16 15:01,not_available
445445,545590,32946,8/2/16 15:00,,
445452,546594,71015,8/2/16 15:00,8/2/16 15:00,available
445445,545590,66765,8/2/16 15:01,,
445445,545590,68939,8/2/16 15:02,,
445445,545590,68982,8/2/16 15:02,,
445445,545590,71051,8/2/16 15:03,8/2/16 15:15,not_available
445445,545590,32984,8/2/16 15:03,8/2/16 15:04,not_available
445452,546594,62401,8/2/16 15:03,8/2/16 16:19,available
445445,545590,44723,8/2/16 15:04,,
445452,546594,67546,8/2/16 15:10,8/2/16 15:10,available
445469,546628,65930,8/2/16 15:12,8/2/16 15:12,available
445469,546628,38668,8/2/16 15:12,,
445469,546628,67102,8/2/16 15:14,,
445469,546628,71514,8/2/16 15:16,,
445445,545590,43483,8/2/16 15:25,8/2/16 15:27,not_available
445445,545590,66657,8/2/16 15:26,,
445445,545590,43485,8/2/16 15:26,,
445445,545590,36051,8/2/16 15:27,,
445445,545590,32975,8/2/16 15:28,,
445445,545590,64101,8/2/16 15:28,,
445445,545590,64104,8/2/16 15:28,,
445445,545590,65851,8/2/16 15:29,,
445445,545590,32976,8/2/16 15:29,,
445445,545590,69131,8/2/16 15:30,,
445445,545590,71330,8/2/16 15:32,,
445445,545590,44886,8/2/16 15:34,,
445445,545590,39308,8/2/16 15:34,,
445445,545590,54502,8/2/16 15:58,,
445445,545590,59676,8/2/16 15:58,,
445445,545590,62127,8/2/16 15:59,,
445445,545590,67289,8/2/16 15:59,,
445445,545590,70974,8/2/16 15:59,8/2/16 16:02,not_available
445445,545590,38780,8/2/16 16:01,,
445445,545590,52023,8/2/16 16:01,8/2/16 17:06,available
445445,545590,52176,8/2/16 16:01,,
445445,545590,61444,8/2/16 16:02,,
445445,545590,63620,8/2/16 16:02,,
445445,545590,65178,8/2/16 16:02,,
445445,545590,32986,8/2/16 16:04,,
445445,545590,70156,8/2/16 16:04,,
445445,545590,61677,8/2/16 16:04,8/2/16 16:15,not_available
445445,545590,62783,8/2/16 16:05,,
445614,546815,67971,8/2/16 16:19,8/2/16 16:19,available
445614,546815,57700,8/2/16 16:46,,
445614,546815,64025,8/2/16 16:46,,
445769,547027,26262,8/2/16 17:18,,
445769,547027,65874,8/2/16 17:18,8/2/16 17:40,available
445848,547132,36487,8/2/16 17:49,8/2/16 17:49,not_available
445848,547132,71694,8/2/16 17:49,8/2/16 20:05,available
445848,547132,59209,8/2/16 17:50,,
445848,547132,51077,8/2/16 17:51,,
445848,547132,32984,8/2/16 17:51,8/2/16 17:52,not_available
445848,547132,32954,8/2/16 17:52,8/2/16 17:52,not_available
445848,547132,41786,8/2/16 17:52,,
445848,547132,55434,8/2/16 17:52,8/2/16 20:32,not_available
445848,547132,68982,8/2/16 17:53,,
445848,547132,70093,8/2/16 17:53,,
445861,547160,53197,8/2/16 17:54,8/2/16 17:55,available
445848,547132,40269,8/2/16 17:54,,
445848,547132,32928,8/2/16 17:55,,
445848,547132,52766,8/2/16 17:55,,
445848,547132,50898,8/2/16 17:56,,
445954,547275,48490,8/2/16 18:31,8/2/16 18:31,available
445954,547275,11529,8/2/16 18:31,8/2/16 18:43,available
445984,547295,41757,8/2/16 18:47,8/2/16 18:48,available
445984,547295,12355,8/2/16 18:47,,
446053,547390,36051,8/2/16 19:13,8/2/16 19:16,not_available
446053,547390,43483,8/2/16 19:13,8/2/16 19:19,not_available
446053,547390,50133,8/2/16 19:14,8/2/16 19:16,not_available
446053,547390,61133,8/2/16 19:15,,
446053,547390,43485,8/2/16 19:18,8/2/16 19:18,available
446132,547487,63528,8/2/16 19:40,8/2/16 19:40,available
446261,547639,26246,8/2/16 20:28,8/2/16 20:29,available
446271,547653,45043,8/2/16 20:33,,
446302,547685,68840,8/2/16 20:41,,
446302,547685,53197,8/2/16 20:42,8/2/16 20:42,available
446313,547704,71151,8/2/16 20:45,8/2/16 20:47,available
446313,547704,26267,8/2/16 20:46,,
446053,547390,32895,8/2/16 21:47,,
446053,547390,32976,8/2/16 21:48,,
446053,547390,70338,8/2/16 21:48,,
446053,547390,54885,8/2/16 21:49,,
446053,547390,12355,8/2/16 21:50,,
446580,546579,26281,8/2/16 22:31,8/2/16 22:31,available
446580,546579,38040,8/2/16 22:31,,
446588,548033,65793,8/2/16 22:34,8/2/16 22:35,available
446659,548096,32974,8/2/16 23:08,,
446674,541167,38308,8/2/16 23:16,,
446674,541167,55836,8/2/16 23:16,,
446674,541167,71326,8/2/16 23:17,,
446674,541167,56151,8/2/16 23:18,8/3/16 3:18,not_available
446674,541167,61927,8/2/16 23:19,8/3/16 1:16,available
446674,541167,35623,8/2/16 23:19,,
446674,541167,50661,8/2/16 23:20,,
446674,541167,51023,8/2/16 23:20,,
446674,541167,57515,8/2/16 23:20,,
446674,541167,58919,8/2/16 23:20,8/2/16 23:22,not_available
446674,541167,56234,8/2/16 23:21,,
446674,541167,69559,8/2/16 23:21,,
446674,541167,14696,8/2/16 23:22,,
446674,541167,1706,8/2/16 23:23,,
446674,541167,35621,8/2/16 23:24,,
446674,541167,1642,8/2/16 23:24,,
446674,541167,1762,8/2/16 23:24,,
446674,541167,11195,8/2/16 23:25,,
446674,541167,53304,8/2/16 23:25,,
446674,541167,26353,8/2/16 23:31,,
446706,548141,26267,8/2/16 23:31,,
446674,541167,58178,8/2/16 23:32,,
446706,548141,38245,8/2/16 23:32,,
446706,548141,42560,8/2/16 23:32,8/3/16 0:05,not_available
446706,548141,51190,8/2/16 23:33,8/2/16 23:34,available
446706,548141,45043,8/2/16 23:33,8/2/16 23:35,not_available
446779,548233,38767,8/3/16 0:20,,
446779,548233,55339,8/3/16 0:20,8/3/16 0:52,available
446779,548233,68086,8/3/16 0:21,,
446779,548233,63819,8/3/16 0:21,8/3/16 0:22,not_available
446786,548183,59676,8/3/16 0:23,,
446786,548183,38037,8/3/16 0:23,,
446835,548279,64953,8/3/16 1:10,8/3/16 1:13,not_available
446835,548279,65930,8/3/16 1:11,8/3/16 1:13,not_available
446835,548279,60124,8/3/16 1:11,8/3/16 1:30,not_available
446835,548279,26196,8/3/16 1:12,,
446835,548279,70255,8/3/16 1:12,,
446835,548279,71151,8/3/16 1:13,8/3/16 1:18,not_available
446835,548279,65704,8/3/16 1:14,8/3/16 1:15,not_available
446835,548279,67102,8/3/16 1:15,,
446835,548279,36532,8/3/16 1:15,,
446835,548279,72190,8/3/16 1:15,8/4/16 1:48,not_available
446835,548279,61541,8/3/16 1:17,,
446835,548279,26398,8/3/16 1:18,,
446953,548309,59209,8/3/16 14:02,,
446953,548309,71694,8/3/16 14:02,8/3/16 17:11,available
446953,548309,57826,8/3/16 14:02,,
446953,548309,32983,8/3/16 14:04,,
446953,548309,32944,8/3/16 14:05,,
446953,548309,71051,8/3/16 14:05,8/3/16 14:06,not_available
446953,548309,32928,8/3/16 14:06,,
446953,548309,52940,8/3/16 14:07,,
446953,548309,65110,8/3/16 14:07,,
446974,548451,55480,8/3/16 14:07,8/3/16 14:33,available
446953,548309,40269,8/3/16 14:08,,
446953,548309,50898,8/3/16 14:09,,
446974,548451,69131,8/3/16 14:09,,
446974,548451,51211,8/3/16 14:09,8/3/16 14:15,available
446974,548451,64101,8/3/16 14:10,8/3/16 14:13,available
446974,548451,39879,8/3/16 14:10,,
446974,548451,32986,8/3/16 14:11,8/3/16 14:18,not_available
446953,548309,43475,8/3/16 14:11,,
446974,548451,47680,8/3/16 14:11,,
446953,548309,32932,8/3/16 14:12,,
447020,548489,66654,8/3/16 14:28,8/3/16 14:55,available
447020,548489,38262,8/3/16 14:29,8/3/16 18:54,available
447370,548885,60124,8/3/16 17:07,,
446953,548309,41303,8/3/16 17:09,8/3/16 17:10,available
447436,528190,62215,8/3/16 17:26,8/3/16 17:27,available
447436,528190,65711,8/3/16 17:26,,
447444,548758,64953,8/3/16 17:29,8/3/16 17:45,not_available
447444,548758,65930,8/3/16 17:30,8/3/16 17:31,not_available
447444,548758,1742,8/3/16 17:31,,
447444,548758,51644,8/3/16 17:32,,
447444,548758,71151,8/3/16 17:33,8/3/16 17:36,not_available
447466,548967,26188,8/3/16 17:36,,
447466,548967,49046,8/3/16 17:36,,
447466,548967,26208,8/3/16 17:37,8/3/16 17:40,not_available
447466,548967,43473,8/3/16 17:37,,
447466,548967,26249,8/3/16 17:37,8/3/16 17:39,not_available
447466,548967,59648,8/3/16 17:38,8/3/16 18:20,not_available
447466,548967,26210,8/3/16 17:39,8/3/16 17:40,not_available
447466,548967,37896,8/3/16 17:39,,
447466,548967,67673,8/3/16 17:40,8/3/16 17:41,not_available
447466,548967,43474,8/3/16 17:41,,
447466,548967,72236,8/3/16 17:42,,
447466,548967,26288,8/3/16 17:43,,
447466,548967,70877,8/3/16 17:43,,
447466,548967,62684,8/3/16 17:46,,
447466,548967,69556,8/3/16 17:46,8/3/16 17:51,not_available
447466,548967,1704,8/3/16 17:46,,
447466,548967,26383,8/3/16 17:47,,
447444,548758,69764,8/3/16 17:50,8/3/16 18:14,not_available
447444,548758,26262,8/3/16 17:50,,
447444,548758,42374,8/3/16 17:51,,
447525,548997,26300,8/3/16 18:06,8/3/16 18:07,not_available
447525,548997,38245,8/3/16 18:06,,
447526,549036,51720,8/3/16 18:06,,
447525,548997,26218,8/3/16 18:07,8/3/16 18:16,not_available
447525,548997,62078,8/3/16 18:07,8/3/16 18:08,available
447532,549050,61429,8/3/16 18:07,,
447525,548997,55442,8/3/16 18:07,8/3/16 18:11,not_available
447532,549050,26262,8/3/16 18:08,,
447532,549050,26253,8/3/16 18:08,,
447532,549050,26196,8/3/16 18:09,8/3/16 18:09,not_available
447532,549050,50739,8/3/16 18:09,8/3/16 18:11,available
447532,549050,38668,8/3/16 18:09,8/3/16 18:10,not_available
447532,549050,42374,8/3/16 18:10,,
447532,549050,51644,8/3/16 18:10,,
447532,549050,65874,8/3/16 18:10,,
447595,549115,66657,8/3/16 18:25,,
448823,550608,70312,8/4/16 15:07,8/4/16 15:08,not_available
448823,550608,63475,8/4/16 15:08,8/4/16 15:48,available
448823,550608,32981,8/4/16 15:09,,
448823,550608,54500,8/4/16 15:10,8/4/16 17:06,not_available
448823,550608,38780,8/4/16 15:11,8/4/16 15:11,not_available
448922,550713,68840,8/4/16 15:45,8/4/16 15:46,available
448922,550713,69645,8/4/16 15:54,8/4/16 16:07,available
448922,550713,26253,8/4/16 15:55,,
448922,550713,70829,8/4/16 15:59,8/4/16 16:15,not_available
448922,550713,39075,8/4/16 15:59,8/4/16 16:00,not_available
448922,550713,63077,8/4/16 16:00,8/4/16 16:02,available
448922,550713,54698,8/4/16 16:01,,
448952,550721,57826,8/4/16 16:01,,
448952,550721,71135,8/4/16 16:01,,
448922,550713,26286,8/4/16 16:01,8/4/16 16:05,not_available
448952,550721,71694,8/4/16 16:01,8/4/16 16:54,available
448922,550713,72327,8/4/16 16:02,8/4/16 16:34,not_available
448952,550721,66680,8/4/16 16:02,,
448952,550721,70093,8/4/16 16:02,,
448968,550764,70592,8/4/16 16:07,8/4/16 16:07,available
448968,550764,66024,8/4/16 16:07,8/4/16 16:08,available
448968,550764,68265,8/4/16 16:07,8/4/16 16:08,not_available
448971,550765,66415,8/4/16 16:07,8/4/16 16:08,available
449032,550838,26208,8/4/16 16:31,8/4/16 16:31,available
449032,550838,45117,8/4/16 16:31,8/4/16 16:31,available
449066,550870,38308,8/4/16 16:42,8/4/16 16:42,available
449066,550870,64953,8/4/16 16:42,8/4/16 18:08,available
449066,550870,26223,8/4/16 16:42,8/4/16 16:43,not_available
449066,550870,43470,8/4/16 16:42,8/4/16 16:43,available
448922,550713,42750,8/4/16 16:44,8/4/16 16:45,available
448922,550713,44178,8/4/16 16:44,,
448922,550713,64825,8/4/16 16:45,,
449137,550630,71151,8/4/16 17:06,8/4/16 17:24,available
449137,550630,51720,8/4/16 17:07,8/4/16 17:07,available
449424,551298,38196,8/4/16 19:00,8/4/16 19:00,available
449424,551298,66657,8/4/16 19:00,,
463139,566927,70255,8/15/16 17:38,8/15/16 17:40,not_available
463139,566927,61429,8/15/16 17:39,8/15/16 17:39,not_available
463139,566927,35624,8/15/16 17:40,,
463426,567386,55339,8/15/16 18:43,8/15/16 18:44,not_available
463738,567727,41206,8/15/16 20:31,,
463738,567727,62187,8/15/16 20:33,,
463738,567727,26286,8/15/16 20:33,,
463738,567727,43468,8/15/16 20:34,8/15/16 20:38,not_available
463738,567727,37999,8/15/16 20:41,,
463738,567727,60875,8/15/16 20:42,,
463738,567727,1804,8/15/16 20:46,8/16/16 13:43,not_available
463738,567727,10588,8/15/16 20:47,,
463738,567727,42225,8/15/16 20:49,,
463738,567727,1724,8/15/16 20:49,,
463738,567727,9024,8/15/16 20:51,,
463738,567727,10368,8/15/16 20:51,,
463788,567816,71135,8/15/16 20:51,,
463738,567727,11230,8/15/16 20:52,,
463788,567816,45461,8/15/16 20:52,8/15/16 20:54,available
463788,567816,44886,8/15/16 20:53,,
463788,567816,51080,8/15/16 20:53,,
463806,567785,26246,8/15/16 20:55,8/15/16 20:55,available
463807,567833,70823,8/15/16 20:55,8/15/16 20:56,available
463934,567973,26246,8/15/16 21:34,8/15/16 21:35,available
463934,567973,26210,8/15/16 21:36,8/15/16 21:36,available
464040,568076,55339,8/15/16 22:00,8/15/16 22:06,not_available
464040,568076,33059,8/15/16 22:01,,
464040,568076,63819,8/15/16 22:03,8/15/16 22:04,available
464076,568114,39842,8/15/16 22:10,,
464076,568114,59209,8/15/16 22:10,,
464076,568114,41391,8/15/16 22:12,,
464076,568114,66765,8/15/16 22:12,,
464076,568114,55434,8/15/16 22:14,,
464076,568114,44723,8/15/16 22:14,,
464076,568114,66680,8/15/16 22:15,,
464076,568114,65110,8/15/16 22:15,,
464076,568114,32928,8/15/16 22:16,,
464076,568114,71694,8/15/16 22:17,8/15/16 22:17,available
464076,568114,71051,8/15/16 22:17,,
464076,568114,71135,8/15/16 22:20,,
464076,568114,70093,8/15/16 22:20,,
464373,568450,32954,8/16/16 0:14,8/16/16 1:17,not_available
464373,568450,71051,8/16/16 0:14,8/16/16 0:15,available
464373,568450,32946,8/16/16 0:15,,
464393,568442,38777,8/16/16 0:28,,
464393,568442,26647,8/16/16 0:29,,
464393,568442,35630,8/16/16 0:29,,
464393,568442,26649,8/16/16 0:30,,
464393,568442,26565,8/16/16 0:30,,
464393,568442,42977,8/16/16 0:31,,
464393,568442,71858,8/16/16 0:31,,
464393,568442,72576,8/16/16 0:32,8/16/16 5:28,not_available
464393,568442,72104,8/16/16 0:36,8/16/16 0:36,available
464393,568442,45828,8/16/16 0:40,,
464501,568489,39842,8/16/16 1:48,8/16/16 1:50,available
464501,568489,52766,8/16/16 1:49,,
464501,568489,36487,8/16/16 1:49,,
464501,568489,40269,8/16/16 1:49,,
464589,568693,32944,8/16/16 12:25,8/16/16 12:26,available
464589,568693,70312,8/16/16 12:26,8/16/16 12:26,available
464589,568693,27780,8/16/16 12:26,,
464603,568706,32975,8/16/16 12:57,,
464603,568706,32981,8/16/16 12:58,,
464603,568706,38037,8/16/16 12:58,8/16/16 13:19,not_available
464605,568710,38037,8/16/16 13:00,8/16/16 13:05,not_available
464605,568710,59209,8/16/16 13:00,8/16/16 13:03,available
464605,568710,66765,8/16/16 13:01,,
464605,568710,52846,8/16/16 13:03,,
464605,568710,41391,8/16/16 13:03,,
464657,568756,44125,8/16/16 13:41,8/16/16 13:59,available
464657,568756,26188,8/16/16 13:41,8/16/16 13:42,available
464685,568774,52940,8/16/16 14:01,8/16/16 14:02,available
464728,568881,55310,8/16/16 14:27,8/16/16 14:27,available
464846,568989,32976,8/16/16 15:17,,
464846,568989,41757,8/16/16 15:17,8/16/16 15:18,available
464900,569071,26300,8/16/16 15:42,8/16/16 16:29,available
464900,569071,45043,8/16/16 15:42,8/16/16 15:48,not_available
464950,568970,38245,8/16/16 15:59,,
464950,568970,26300,8/16/16 16:00,8/16/16 16:01,not_available
464950,568970,26267,8/16/16 16:01,8/16/16 16:03,not_available
464950,568970,68959,8/16/16 16:02,,
464950,568970,26378,8/16/16 16:03,,
464950,568970,51190,8/16/16 16:04,,
465062,569267,71151,8/16/16 16:36,8/16/16 16:41,not_available
465395,569662,26246,8/16/16 18:19,8/16/16 18:19,available
465417,528697,59676,8/16/16 18:23,,
465417,528697,41391,8/16/16 18:24,,
465417,528697,59209,8/16/16 18:25,,
465417,528697,32983,8/16/16 18:25,8/16/16 18:34,available
465417,528697,66765,8/16/16 18:26,,
465417,528697,32984,8/16/16 18:27,8/16/16 18:55,available
465417,528697,68982,8/16/16 18:28,,
465417,528697,65110,8/16/16 18:30,,
465509,569778,71151,8/16/16 18:56,8/16/16 18:57,not_available
465509,569778,65930,8/16/16 18:57,8/16/16 18:57,available
465509,569778,64953,8/16/16 18:57,8/16/16 19:13,available
465575,569855,66657,8/16/16 19:14,8/16/16 19:18,available
465575,569855,65851,8/16/16 19:14,8/16/16 19:44,not_available
465575,569855,36051,8/16/16 19:15,8/16/16 19:15,not_available
465612,569901,45043,8/16/16 19:29,8/16/16 19:47,not_available
465612,569901,26267,8/16/16 19:30,,
465612,569901,26300,8/16/16 19:30,8/16/16 19:31,available
465612,569901,39399,8/16/16 19:31,8/16/16 21:06,not_available
465641,569947,26246,8/16/16 19:38,8/16/16 19:42,available
465641,569947,26210,8/16/16 19:38,8/16/16 19:39,available
465677,569964,38245,8/16/16 19:48,,
465677,569964,68959,8/16/16 19:49,,
465677,569964,28649,8/16/16 19:51,,
465677,569964,64426,8/16/16 19:52,,
465677,569964,64453,8/16/16 19:52,,
465677,569964,67547,8/16/16 20:11,8/16/16 20:41,available
465677,569964,53403,8/16/16 20:11,8/16/16 20:14,available
465677,569964,39801,8/16/16 20:12,8/16/16 20:12,available
465858,570177,39842,8/16/16 20:36,8/17/16 1:12,not_available
465858,570177,52940,8/16/16 20:37,,
465858,570177,51077,8/16/16 20:38,,
465858,570177,65628,8/16/16 20:38,,
465858,570177,65786,8/16/16 20:39,,
465858,570177,44723,8/16/16 20:40,,
465858,570177,71005,8/16/16 20:42,,
465858,570177,65879,8/16/16 20:42,8/16/16 20:44,not_available
465858,570177,39879,8/16/16 20:43,,
466050,570377,39053,8/16/16 21:27,8/16/16 21:28,available
466050,570377,60612,8/16/16 21:28,8/16/16 21:29,not_available
466050,570377,70362,8/16/16 21:28,8/16/16 21:30,not_available
466200,570535,39105,8/16/16 22:04,8/16/16 22:41,available
466226,570558,26300,8/16/16 22:09,8/16/16 22:10,available
466226,570558,26267,8/16/16 22:13,8/16/16 22:17,not_available
465858,570177,54502,8/16/16 22:17,8/16/16 22:19,not_available
465858,570177,69206,8/16/16 22:18,8/16/16 22:19,not_available
466246,570585,71694,8/16/16 22:18,,
465858,570177,62127,8/16/16 22:18,,
466251,570588,32954,8/16/16 22:19,,
465858,570177,71330,8/16/16 22:19,8/16/16 23:09,not_available
465858,570177,36429,8/16/16 22:20,8/16/16 22:21,not_available
465858,570177,69348,8/16/16 22:20,,
466259,570596,59209,8/16/16 22:21,,
466251,570588,66680,8/16/16 22:21,8/16/16 22:22,available
465858,570177,67289,8/16/16 22:21,,
466259,570596,32983,8/16/16 22:22,,
466259,570596,44723,8/16/16 22:22,,
466259,570596,32946,8/16/16 22:23,8/16/16 22:24,not_available
466259,570596,66765,8/16/16 22:24,,
466291,570608,65677,8/16/16 22:32,8/16/16 22:32,available
466259,570596,32954,8/16/16 23:10,8/16/16 23:12,not_available
466259,570596,68939,8/16/16 23:10,,
466259,570596,65879,8/16/16 23:12,8/16/16 23:12,available
466259,570596,40294,8/16/16 23:12,,
466437,570807,51720,8/16/16 23:26,8/16/16 23:27,available
466437,570807,1742,8/16/16 23:27,8/16/16 23:49,available
466513,570794,36487,8/17/16 0:01,,
466513,570794,27789,8/17/16 0:01,8/17/16 2:14,not_available
466513,570794,44807,8/17/16 0:02,8/17/16 0:10,not_available
466513,570794,59209,8/17/16 0:05,,
466513,570794,66765,8/17/16 0:05,,
466513,570794,71135,8/17/16 0:06,,
466513,570794,70823,8/17/16 0:06,8/17/16 0:07,not_available
466513,570794,70312,8/17/16 0:07,8/17/16 0:08,not_available
466513,570794,71783,8/17/16 0:18,8/17/16 0:19,available
466571,570031,71015,8/17/16 0:30,,
466580,570957,66657,8/17/16 0:38,8/17/16 0:41,available
466580,570957,32976,8/17/16 0:39,,
466580,570957,36051,8/17/16 0:42,8/17/16 0:43,not_available
466580,570957,50133,8/17/16 0:42,8/17/16 0:47,not_available
466513,570794,67712,8/17/16 0:58,8/17/16 0:59,not_available
466513,570794,43475,8/17/16 0:59,,
466755,571238,65628,8/17/16 13:04,,
466755,571238,33025,8/17/16 13:05,8/17/16 13:06,not_available
466755,571238,33036,8/17/16 13:06,8/17/16 13:06,not_available
466755,571238,58365,8/17/16 13:10,8/17/16 13:15,not_available
466755,571238,39308,8/17/16 13:11,,
466755,571238,62127,8/17/16 13:11,,
466755,571238,68395,8/17/16 13:13,,
466755,571238,49048,8/17/16 13:14,,
466755,571238,68057,8/17/16 13:15,,
466755,571238,58252,8/17/16 13:16,,
466755,571238,32968,8/17/16 13:17,,
465858,570177,51675,8/17/16 14:12,,
465858,570177,45825,8/17/16 14:13,,
465858,570177,32968,8/17/16 14:14,8/17/16 14:42,available
465858,570177,58252,8/17/16 14:14,,
465858,570177,14311,8/17/16 14:15,,
465858,570177,41768,8/17/16 14:15,,
465858,570177,55070,8/17/16 14:18,,
466909,571405,59676,8/17/16 14:42,,
466909,571405,32981,8/17/16 14:42,,
466909,571405,59209,8/17/16 14:43,,
466909,571405,68982,8/17/16 14:45,,
466909,571405,65677,8/17/16 14:45,,
466909,571405,50684,8/17/16 14:46,8/17/16 14:46,available
466965,571431,39842,8/17/16 15:11,,
466965,571431,65786,8/17/16 15:12,,
466965,571431,65110,8/17/16 15:13,,
466965,571431,32984,8/17/16 15:13,,
466965,571431,41768,8/17/16 15:15,,
466965,571431,9709,8/17/16 15:15,8/17/16 15:16,not_available
466965,571431,32958,8/17/16 15:16,8/17/16 16:26,not_available
466965,571431,40269,8/17/16 15:18,,
466965,571431,52766,8/17/16 15:18,,
466965,571431,41786,8/17/16 15:19,,
466990,571487,51644,8/17/16 15:21,,
466990,571487,71052,8/17/16 15:21,,
466990,571487,63333,8/17/16 15:23,8/17/16 15:58,available
466990,571487,61756,8/17/16 15:23,,
466990,571487,55511,8/17/16 15:23,,
466990,571487,26398,8/17/16 15:24,,
466990,571487,59103,8/17/16 15:25,,
466965,571431,33002,8/17/16 15:28,,
466965,571431,43489,8/17/16 15:29,,
466965,571431,66483,8/17/16 15:30,,
467028,571524,70362,8/17/16 15:41,8/17/16 15:42,not_available
467028,571524,32958,8/17/16 15:42,,
467028,571524,64647,8/17/16 15:42,8/17/16 15:45,not_available
467028,571524,59612,8/17/16 15:43,,
467028,571524,9709,8/17/16 15:43,,
467028,571524,43489,8/17/16 15:44,,
467028,571524,38110,8/17/16 15:45,8/17/16 19:28,not_available
467037,571534,64647,8/17/16 15:47,,
467037,571534,9709,8/17/16 15:48,,
467037,571534,70362,8/17/16 15:48,8/17/16 15:49,not_available
467037,571534,66483,8/17/16 15:50,,
467037,571534,50360,8/17/16 15:52,,
467037,571534,36429,8/17/16 15:53,,
467028,571524,55265,8/17/16 15:56,,
467028,571524,43477,8/17/16 15:58,,
467028,571524,54875,8/17/16 15:58,,
467028,571524,32920,8/17/16 16:00,,
467076,571595,43470,8/17/16 16:04,8/17/16 16:04,not_available
467028,571524,50729,8/17/16 16:04,,
467076,571595,71151,8/17/16 16:05,8/17/16 16:07,not_available
467076,571595,65102,8/17/16 16:05,,
467076,571595,42560,8/17/16 16:06,,
467095,571384,45043,8/17/16 16:07,8/17/16 16:08,not_available
467076,571595,70544,8/17/16 16:07,8/17/16 16:11,not_available
467076,571595,69764,8/17/16 16:09,8/17/16 16:10,not_available
467076,571595,65704,8/17/16 16:09,8/17/16 16:10,not_available
467095,571384,26378,8/17/16 16:09,,
467076,571595,42336,8/17/16 16:09,8/17/16 16:11,not_available
467095,571384,54642,8/17/16 16:10,8/17/16 16:10,available
467076,571595,71052,8/17/16 16:10,,
467076,571595,26258,8/17/16 16:10,,
467076,571595,60124,8/17/16 16:11,,
467076,571595,1742,8/17/16 16:11,,
467028,571524,36931,8/17/16 16:12,,
467076,571595,72190,8/17/16 16:13,8/17/16 16:14,not_available
467076,571595,38437,8/17/16 16:13,,
467076,571595,51644,8/17/16 16:14,,
467076,571595,36532,8/17/16 16:15,,
467076,571595,67102,8/17/16 16:16,,
467133,571665,70362,8/17/16 16:19,8/17/16 16:23,not_available
467133,571665,39842,8/17/16 16:20,,
467136,571669,70362,8/17/16 16:21,8/17/16 16:22,available
467136,571669,39842,8/17/16 16:21,,
467133,571665,41786,8/17/16 16:21,,
467076,571595,64912,8/17/16 16:22,8/17/16 16:22,not_available
467076,571595,61541,8/17/16 16:22,,
467136,571669,65786,8/17/16 16:22,8/17/16 16:27,not_available
467028,571524,32924,8/17/16 16:22,,
467133,571665,51077,8/17/16 16:23,,
467028,571524,32925,8/17/16 16:23,,
467139,571618,26196,8/17/16 16:24,8/17/16 16:27,available
467076,571595,26378,8/17/16 16:24,,
467133,571665,52940,8/17/16 16:24,,
467139,571618,71052,8/17/16 16:24,8/17/16 16:25,available
467076,571595,71514,8/17/16 16:25,,
467076,571595,61756,8/17/16 16:25,,
467133,571665,44723,8/17/16 16:26,,
467076,571595,55511,8/17/16 16:26,,
